Daily Runoff....
StartDate: 2001-01-02 12:00:00
EndDate: 2002-01-02 12:00:00

Time[yyyy-MM-dd hh:mm:ss], Runoff, Streamflow [l/s], PET, Precipitation
2001-02-28 12:00:00, 3.632569578698963, 5.247044947009614, 0.9529136448522784, 0.0
2001-03-01 12:00:00, 3.455075554329515, 4.990664689587078, 0.6049835832120843, 8.18
2001-03-02 12:00:00, 3.616585440176307, 5.223956746921332, 0.521486251600759, 2.84
2001-03-03 12:00:00, 3.5620796978158347, 5.145226230178428, 0.5446522791767537, 0.0
2001-03-04 12:00:00, 3.403193323984546, 4.9157236901999, 0.5176740431279927, 0.0
2001-03-05 12:00:00, 3.258115663094113, 4.706167068913719, 0.7834889926690017, 0.0
2001-03-06 12:00:00, 3.115040931897064, 4.499503568295759, 1.076346416783278, 0.0
2001-03-07 12:00:00, 2.973296654353843, 4.294761834066662, 0.9433778700731928, 0.0
2001-03-08 12:00:00, 2.8466780445562714, 4.111868286581281, 1.0505585328815288, 0.0
2001-03-09 12:00:00, 2.726040220051179, 3.9376136511850364, 1.2855570067679467, 0.0
2001-03-10 12:00:00, 2.6096626458122887, 3.76951271061775, 0.5772574022557084, 30.53
2001-03-11 12:00:00, 3.5327930286903184, 5.102923263663793, 0.8769586401526733, 0.0
2001-03-12 12:00:00, 3.363868138739515, 4.858920644845966, 1.2880868487074233, 0.0
2001-03-13 12:00:00, 3.1993013047966405, 4.62121299581737, 0.6424211712862652, 26.72
2001-03-14 12:00:00, 4.118982794888127, 5.949641814838405, 0.9387715322435233, 0.0
2001-03-15 12:00:00, 3.893891207762022, 5.624509522322921, 0.926092064485432, 0.0
2001-03-16 12:00:00, 3.6908382432268847, 5.331210795772167, 1.10109292076982, 0.0
2001-03-17 12:00:00, 3.4994643671974743, 5.054781863729685, 0.985488603195274, 0.0
2001-03-18 12:00:00, 3.335481355107337, 4.81791751293282, 0.538840282950302, 30.270000000000003
2001-03-19 12:00:00, 4.464076773031392, 6.448110894378678, 0.823085775842379, 0.0
2001-03-20 12:00:00, 4.209383385214713, 6.080220445310142, 1.0094579515698074, 0.0
2001-03-21 12:00:00, 3.972235548572395, 5.737673570160126, 1.4289473361823428, 0.0
2001-03-22 12:00:00, 3.7408613916103928, 5.403466454548345, 1.174305072717372, 0.0
2001-03-23 12:00:00, 3.5420403912296226, 5.116280565109455, 1.1365690332238814, 0.0
2001-03-24 12:00:00, 3.36261314571209, 4.857107877139685, 0.8290305734564641, 0.0
2001-03-25 12:00:00, 3.209594401682186, 4.636080802429824, 0.9646447758061909, 0.0
2001-03-26 12:00:00, 3.064131409684621, 4.425967591766675, 1.0673617762951861, 0.0
2001-03-27 12:00:00, 2.9332309782488495, 4.236889190803894, 0.6584221290490844, 43.99
2001-03-28 12:00:00, 4.58472066607446, 6.6223742954408875, 1.0532289564288952, 0.0
2001-03-29 12:00:00, 4.306326823963186, 6.2202498568357125, 1.0601926783483873, 0.0
2001-03-30 12:00:00, 4.0570548389768435, 5.8601903229665515, 0.7605959564397959, 0.0
2001-03-31 12:00:00, 3.8455931178362177, 5.554745614652314, 1.4173994463033466, 0.0
2001-04-01 12:00:00, 3.6296435236788027, 5.242818423091604, 0.9637479530186975, 1.3200000000000003
2001-04-02 01:00:00, 3.4976074058638105, 5.052099586247726, 1.301870074081858, 0.0
2001-04-03 01:00:00, 3.315974704265277, 4.789741239494289, 0.685394282256543, 0.0
