35.06666667;-83.43333333;-9999
2001/9/24 0:00	15	18.9	17
2001/9/25 0:00	4.4	17.8	11.1
2001/9/26 0:00	0	20	10
2001/9/27 0:00	1.1	23.9	12.5
2001/9/28 0:00	2.8	22.8	12.8
2001/9/29 0:00	3.9	20.6	12.3
2001/9/30 0:00	3.3	22.8	13.1
2001/10/1 0:00	1.1	23.4	12.3
2001/10/2 0:00	2.8	24.5	13.7
2001/10/3 0:00	3.9	25.6	14.8
2001/10/4 0:00	3.9	25	14.5
2001/10/5 0:00	5.6	22.8	14.2
2001/10/6 0:00	9.5	17.2	13.4
2001/10/7 0:00	-1.1	17.8	8.4
2001/10/8 0:00	-1.1	19.5	9.2
2001/10/9 0:00	0	18.3	9.2
2001/10/10 0:00	2.2	17.2	9.7
2001/10/11 0:00	12.2	17.8	15
2001/10/12 0:00	13.9	18.3	16.1
2001/10/13 0:00	15.6	18.9	17.3
2001/10/14 0:00	16.7	23.4	20.1
2001/10/15 0:00	4.4	22.2	13.3
2001/10/16 0:00	3.3	18.3	10.8
2001/10/17 0:00	2.8	15.6	9.2
2001/10/18 0:00	-2.8	18.3	7.8
2001/10/19 0:00	-2.2	20.6	9.2
2001/10/20 0:00	1.1	23.9	12.5
2001/10/21 0:00	3.9	25	14.5
2001/10/22 0:00	4.4	26.1	15.3
2001/10/23 0:00	8.3	26.7	17.5
2001/10/24 0:00	8.3	27.2	17.8
2001/10/25 0:00	6.7	21.1	13.9
2001/10/26 0:00	4.4	14.5	9.5
2001/10/27 0:00	0	7.8	3.9
2001/10/28 0:00	-5	15.6	5.3
2001/10/29 0:00	-4.4	20	7.8
2001/10/30 0:00	-2.2	22.8	10.3
2001/10/31 0:00	-1.1	20.6	9.8
2001/11/1 0:00	3.9	18.3	11.1
2001/11/2 0:00	8.3	23.9	16.1
2001/11/3 0:00	4.4	23.4	13.9
2001/11/4 0:00	5	22.2	13.6
2001/11/5 0:00	0.6	21.1	10.9
2001/11/6 0:00	-3.3	20.6	8.7
2001/11/7 0:00	-2.8	23.9	10.6
2001/11/8 0:00	-1.7	23.4	10.9
2001/11/9 0:00	2.8	23.4	13.1
2001/11/10 0:00	-1.1	22.2	10.6
2001/11/11 0:00	0	20	10
2001/11/12 0:00	-1.7	15.6	7
2001/11/13 0:00	-2.8	15.6	6.4
2001/11/14 0:00	-4.4	19.5	7.6
2001/11/15 0:00	-2.8	20	8.6
2001/11/16 0:00	-2.8	23.4	10.3
2001/11/17 0:00	-1.1	22.2	10.6
2001/11/18 0:00	1.1	21.1	11.1
2001/11/19 0:00	0.6	20.6	10.6
2001/11/20 0:00	6.1	15.6	10.9
2001/11/21 0:00	-5	15	5
2001/11/22 0:00	-4.4	16.1	5.9
2001/11/23 0:00	0.6	12.2	6.4
2001/11/24 0:00	5	16.7	10.9
2001/11/25 0:00	12.2	22.2	17.2
2001/11/26 0:00	-0.6	21.1	10.3
2001/11/27 0:00	8.3	23.4	15.9
2001/11/28 0:00	8.9	21.7	15.3
2001/11/29 0:00	13.9	18.9	16.4
2001/11/30 0:00	13.9	20	17
2001/12/1 0:00	1.1	21.1	11.1
2001/12/2 0:00	2.8	20	11.4
2001/12/3 0:00	-0.6	19.5	9.5
2001/12/4 0:00	-1.1	22.2	10.6
2001/12/5 0:00	-1.7	20.6	9.5
2001/12/6 0:00	4.4	22.2	13.3
2001/12/7 0:00	7.2	20.6	13.9
2001/12/8 0:00	10	17.8	13.9
2001/12/9 0:00	8.9	17.8	13.4
2001/12/10 0:00	6.1	8.3	7.2
2001/12/11 0:00	5.6	13.9	9.8
2001/12/12 0:00	6.1	15	10.6
2001/12/13 0:00	10	16.1	13.1
2001/12/14 0:00	11.1	20.6	15.9
2001/12/15 0:00	0	17.2	8.6
2001/12/16 0:00	3.3	14.5	8.9
2001/12/17 0:00	4.4	14.5	9.5
2001/12/18 0:00	7.8	16.7	12.3
2001/12/19 0:00	-2.8	16.7	7
2001/12/20 0:00	-2.2	11.7	4.8
2001/12/21 0:00	-5	13.3	4.2
2001/12/22 0:00	-5.6	12.2	3.3
2001/12/23 0:00	-1.7	10.6	4.5
2001/12/24 0:00	-2.2	5	1.4
2001/12/25 0:00	-7.2	7.2	0
2001/12/26 0:00	-9.5	3.9	-2.8
2001/12/27 0:00	-7.2	6.7	-0.3
2001/12/28 0:00	-5.6	11.7	3.1
2001/12/29 0:00	-2.2	11.1	4.5
2001/12/30 0:00	-7.2	6.7	-0.3
2001/12/31 0:00	-4.4	3.9	-0.3
2002/1/1 0:00	-11.1	6.1	-2.5
2002/1/2 0:00	-5.6	0.6	-2.5
2002/1/3 0:00	-3.9	0.6	-1.7
2002/1/4 0:00	-12.2	6.1	-3.1
2002/1/5 0:00	-10	10.6	0.3
2002/1/6 0:00	-2.2	7.2	2.5
2002/1/7 0:00	-1.1	3.3	1.1
2002/1/8 0:00	-9.5	6.1	-1.7
2002/1/9 0:00	-6.7	17.2	5.3
2002/1/10 0:00	-1.1	16.7	7.8
2002/1/11 0:00	7.8	14.5	11.2
2002/1/12 0:00	-6.7	10	1.7
2002/1/13 0:00	-1.7	13.3	5.8
2002/1/14 0:00	-4.4	10.6	3.1
2002/1/15 0:00	-2.2	13.9	5.9
2002/1/16 0:00	-6.1	11.7	2.8
2002/1/17 0:00	-5	14.5	4.8
2002/1/18 0:00	1.7	13.9	7.8
2002/1/19 0:00	4.4	8.3	6.4
2002/1/20 0:00	-2.8	10	3.6
2002/1/21 0:00	3.9	15.6	9.8
2002/1/22 0:00	-5	13.3	4.2
2002/1/23 0:00	3.9	17.2	10.6
2002/1/24 0:00	10.6	18.9	14.8
2002/1/25 0:00	6.1	13.9	10
2002/1/26 0:00	-5	16.7	5.9
